uploader,n,mean_label_quality_score,clean_rate,noisy_top_mismatch_rate,pseudo_label_rate,same_class_rate,dominant_class,dominant_top
Tebbitt_gael,1,0.878185729753493,1.0,0.0,0.0,1.0,fx-n,fx
Webb-n-Flow,2,0.8783110970734789,1.0,0.0,0.0,1.0,ss-n,ss
SKáTé,1,0.878838255639255,1.0,0.0,0.0,1.0,fx-o,fx
dareumfield,1,0.8790545363338518,1.0,0.0,0.0,1.0,ss-n,ss
kapybara354,19,0.8791375395728268,0.9473684210526315,0.0,0.0,1.0,fx-v,fx
simous00,2,0.8795330693215906,0.5,0.0,0.0,1.0,fx-o,fx
iampatrick,1,0.8796422130111562,1.0,0.0,0.0,1.0,fx-h,fx
TERMINEX,9,0.8808796254284201,0.8888888888888888,0.0,0.0,1.0,m-m,m
clawback,1,0.8810781687215902,1.0,0.0,0.0,1.0,ss-n,ss
Aemyn,1,0.8812932687932531,1.0,0.0,0.0,1.0,ss-u,ss
Sycopation,9,0.8819678331264157,1.0,0.0,0.0,1.0,m-sp,m
-+Fugu+-,4,0.8819892012516115,0.75,0.0,0.0,1.0,fx-o,fx
ZijunSANG,5,0.8821338259048505,0.8,0.0,0.0,1.0,fx-o,fx
Jorge.leal.carrera,4,0.8824826681160686,1.0,0.0,0.0,1.0,ss-u,ss
Borgory,1,0.8826261849704056,1.0,0.0,0.0,1.0,fx-n,fx
tboneaudio,16,0.8828479278387499,0.875,0.0,0.0,0.875,is-p,is
cy_kurzkurz,1,0.883401348021695,1.0,0.0,0.0,1.0,fx-o,fx
Pancakebees,2,0.8834389561541146,1.0,0.0,0.0,1.0,is-p,is
Colonnades,10,0.8841088089675253,0.9,0.0,0.0,0.9,fx-o,fx
Plonkapple,1,0.8843306312822931,1.0,0.0,0.0,1.0,m-si,m
nchistov,1,0.8844739171965816,1.0,0.0,0.0,1.0,fx-n,fx
S4nny,1,0.8851894974236483,1.0,0.0,0.0,1.0,ss-n,ss
Countrygirls13,1,0.8852655978690446,1.0,0.0,0.0,1.0,m-m,m
ui-hater2012,3,0.8861400620500507,1.0,0.0,0.0,1.0,fx-h,fx
TheEnglishRoom,59,0.8861761765758316,0.9152542372881356,0.0,0.01694915254237288,0.9661016949152542,sp-s,sp
ThNwFx,15,0.8865834193515982,0.8,0.0,0.0,0.9333333333333333,m-si,m
floomatic,10,0.8865906154932762,1.0,0.0,0.0,1.0,is-e,is
RStickCat34,3,0.8867527429915958,1.0,0.0,0.0,1.0,fx-h,fx
nyxlitten,7,0.8869247981871096,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,fx-o,fx
danf94924,1,0.8870523479412618,1.0,0.0,0.0,1.0,fx-a,fx
m1nea,21,0.888862330880174,0.9523809523809523,0.0,0.0,1.0,fx-v,fx
Padmore007,1,0.8889359029244075,1.0,0.0,0.0,1.0,sp-s,sp
njd,1,0.8890977365346048,1.0,0.0,0.0,1.0,fx-o,fx
Bigvegie,1,0.8896362205623998,1.0,0.0,0.0,1.0,m-m,m
WhyNickk,1,0.8897770506129973,1.0,0.0,0.0,1.0,fx-a,fx
Nielsvdb,1,0.8898611886302088,1.0,0.0,0.0,1.0,ss-s,ss
ellivuori,43,0.8899062623745579,1.0,0.0,0.0,1.0,fx-v,fx
LuukasR,52,0.8915328153560723,0.9807692307692307,0.0,0.0,1.0,fx-v,fx
Guillermo_de_La_Matera,2,0.8918393964431037,1.0,0.0,0.0,1.0,ss-n,ss
VasiliiFeshchenko,27,0.8924609812977494,1.0,0.0,0.0,1.0,fx-v,fx
Elias_Aholainen,36,0.8929752836572832,1.0,0.0,0.0,1.0,fx-v,fx
walkURB,12,0.8932394159370949,0.75,0.0,0.0,1.0,m-si,m
accademy,1,0.8939595046428469,1.0,0.0,0.0,1.0,is-p,is
guidofm,22,0.8943220899455661,0.8636363636363636,0.09090909090909091,0.0,0.9090909090909091,fx-o,fx
8-Bit-Crush,16,0.8944323705539721,0.875,0.0,0.0,1.0,is-w,is
Raruneri,7,0.8946801761250255,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,m-sp,m
clatrival,3,0.8954830585566715,1.0,0.0,0.0,1.0,ss-u,ss
repapaioei9e3,3,0.8968975186687146,1.0,0.0,0.0,1.0,fx-m,fx
BNJMH,1,0.8970158694354178,1.0,0.0,0.0,1.0,sp-s,sp
ambiotrance,1,0.8982016585090639,1.0,0.0,0.0,1.0,sp-p,sp
TamerJack.exe,5,0.8984039491268359,0.8,0.0,0.0,1.0,m-m,m
-LUMO-,4,0.8996402602788693,1.0,0.0,0.0,1.0,ss-u,ss
EvanBoyerman,2,0.9002080845922313,1.0,0.0,0.0,1.0,m-m,m
Darsycho,4,0.9005113143271632,1.0,0.0,0.0,1.0,fx-n,fx
UNIVXRSE_Music_,1,0.9005236777297636,1.0,0.0,0.0,1.0,m-m,m
Omniglot,1,0.9012812753993459,1.0,0.0,0.0,1.0,ss-n,ss
yapppy,4,0.9018112884053489,0.75,0.0,0.0,1.0,m-sp,m
marina.campos,3,0.902457331058461,1.0,0.0,0.0,1.0,ss-i,ss
Attia.phonatics,13,0.9028763809318959,0.9230769230769231,0.0,0.0,0.9230769230769231,m-m,m
quatricise,8,0.9035401628133752,0.875,0.0,0.0,1.0,is-p,is
eloquentsleep,1,0.9042461827868193,1.0,0.0,0.0,1.0,ss-u,ss
Tadsmart,1,0.9045766515210486,1.0,0.0,0.0,1.0,sp-s,sp
walkie57,1,0.9047559474619024,1.0,0.0,0.0,1.0,fx-o,fx
Cosmicblaz3,1,0.9049743801861976,1.0,0.0,0.0,1.0,m-m,m
Usernomusclegarage,1,0.9050981365829226,1.0,0.0,0.0,1.0,ss-u,ss
willinbrief,1,0.9051092113302378,1.0,0.0,0.0,1.0,fx-h,fx
qochlea,1,0.9053669453934373,1.0,0.0,0.0,1.0,fx-ex,fx
uhhden27,1,0.905835741170195,1.0,0.0,0.0,1.0,fx-h,fx
_sinny_,15,0.906871933036116,0.9333333333333333,0.0,0.0,0.9333333333333333,fx-o,fx
Daomatika,2,0.9070047552281686,1.0,0.0,0.0,1.0,fx-m,fx
Lukey1028,4,0.9076829085011593,1.0,0.0,0.0,1.0,sp-s,sp
shawnDeer,1,0.9077395272881705,1.0,0.0,0.0,1.0,fx-o,fx
Dnikkkita,1,0.9081283146675443,1.0,0.0,0.0,1.0,m-m,m
iiyz,1,0.9082785702045095,1.0,0.0,0.0,1.0,ss-n,ss
guterton.wav,2,0.9083349608427138,1.0,0.0,0.0,1.0,ss-u,ss
Kollim,4,0.9088315976096275,1.0,0.0,0.0,1.0,fx-o,fx
fredlevay,1,0.9095840566731325,1.0,0.0,0.0,1.0,fx-o,fx
beire,1,0.9098088325850082,1.0,0.0,0.0,1.0,fx-v,fx
SOVERTKAN069,1,0.9102182599707526,1.0,0.0,0.0,1.0,m-sp,m
efahlqvist,3,0.9110927773806387,1.0,0.0,0.0,1.0,m-si,m
Vrgonzalez2,1,0.911213311359097,1.0,0.0,0.0,1.0,m-m,m
isaacMedina,7,0.9112373908029223,1.0,0.0,0.0,1.0,is-p,is
teejay537,2,0.9126037558840888,1.0,0.0,0.0,1.0,m-m,m
user7e647032,2,0.9128521130963391,1.0,0.0,0.0,1.0,m-sp,m
SoloSound32,1,0.9134390071626872,1.0,0.0,0.0,1.0,m-si,m
WakuWakuWakuWaku,6,0.9137258981815578,1.0,0.0,0.0,1.0,m-si,m
joeyjanelee,1,0.9137917169965508,1.0,0.0,0.0,1.0,ss-u,ss
contra-sigma,1,0.914283238317465,1.0,0.0,0.0,1.0,m-si,m
tamakari,1,0.91475197134876,1.0,0.0,0.0,1.0,m-si,m
agaisgsbs,1,0.9150001990021888,1.0,0.0,0.0,1.0,fx-o,fx
fatboy94,5,0.9154340058188181,1.0,0.0,0.0,1.0,fx-n,fx
Hydrophant6,1,0.9164043915394653,1.0,0.0,0.0,1.0,ss-u,ss
ohio_kid,1,0.9167604825399716,1.0,0.0,0.0,1.0,m-si,m
phanormethtrodex,1,0.9173027480582296,1.0,0.0,0.0,1.0,fx-el,fx
akiviranta,37,0.9174331273428952,1.0,0.0,0.0,1.0,fx-v,fx
uksoundvault.,1,0.9178971981037608,1.0,0.0,0.0,1.0,m-m,m
rosshutton,5,0.918324798439898,0.8,0.0,0.0,1.0,ss-n,ss
BNJMHALT,1,0.9186195227825188,1.0,0.0,0.0,1.0,fx-v,fx
yiorgis,1,0.9189729330034297,1.0,0.0,0.0,1.0,ss-u,ss
Uberproduktion,20,0.9191220589818438,0.9,0.0,0.0,0.95,is-p,is
gokalp_gonen,1,0.9191737969152951,1.0,0.0,0.0,1.0,ss-u,ss
FuzzyTuesday,1,0.9203306201999066,1.0,0.0,0.0,1.0,fx-ex,fx
AlfredHitch,1,0.9205492484654039,1.0,0.0,0.0,1.0,fx-h,fx
catarinabbelo,17,0.9206809343741206,0.9411764705882353,0.0,0.0,1.0,ss-u,ss
Jules6082,1,0.9207994909838786,1.0,0.0,0.0,1.0,fx-o,fx
HyperFoley,6,0.9215339676429739,0.8333333333333334,0.0,0.0,1.0,fx-h,fx
StygalAlexander,3,0.9215896564531102,1.0,0.0,0.0,1.0,m-sp,m
monte32,1,0.9219212123623441,1.0,0.0,0.0,1.0,fx-v,fx
NguyenTranhMy67,5,0.9226396200818335,1.0,0.0,0.0,1.0,fx-o,fx
stickii_mowf,2,0.9226418661608233,1.0,0.0,0.0,1.0,m-m,m
torisilsby,2,0.9230156738115307,1.0,0.0,0.0,1.0,fx-o,fx
seoheeyoung,1,0.9234105120090742,1.0,0.0,0.0,1.0,fx-h,fx
Zinali,3,0.9235488989207149,1.0,0.0,0.0,1.0,m-m,m
impellerpress,1,0.9237776106867076,1.0,0.0,0.0,1.0,ss-n,ss
TwoLeftFeet,3,0.9248229316423195,1.0,0.0,0.0,1.0,ss-n,ss
versionsin,3,0.9251222831165499,1.0,0.0,0.0,1.0,fx-h,fx
nobody0101,1,0.9252160402826443,1.0,0.0,0.0,1.0,fx-n,fx
skylar.mianlind,1,0.9257629491250338,1.0,0.0,0.0,1.0,m-m,m
kolel,7,0.9263614077887503,1.0,0.0,0.0,1.0,fx-el,fx
sufford,4,0.9268137300172792,1.0,0.0,0.0,1.0,ss-s,ss
siohf.b,4,0.9281836669330742,0.75,0.0,0.0,1.0,fx-o,fx
Ola_derp,1,0.9283493940925682,1.0,0.0,0.0,1.0,ss-u,ss
oldmanrhythm,1,0.9287024460360885,1.0,0.0,0.0,1.0,m-sp,m
Vladies,3,0.9287687500615257,1.0,0.0,0.0,1.0,m-m,m
SwagMasterLord,1,0.9288021170116619,1.0,0.0,0.0,1.0,m-sp,m
ManuelGraf,2,0.9288111508967958,1.0,0.0,0.0,1.0,m-m,m
baleamen,2,0.9288724923197301,1.0,0.0,0.0,1.0,fx-h,fx
fabweissman,2,0.9289110096745772,1.0,0.0,0.0,1.0,ss-n,ss
birdOfTheNorth,1,0.92903636804476,1.0,0.0,0.0,1.0,fx-o,fx
AndreyPsyche,1,0.9294883361078057,1.0,0.0,0.0,1.0,m-si,m
soundfree12312312,1,0.9301806544586664,1.0,0.0,0.0,1.0,fx-o,fx
DkMrouney,1,0.9302173381184101,1.0,0.0,0.0,1.0,ss-n,ss
jcmbo369,1,0.9302935512065743,1.0,0.0,0.0,1.0,m-si,m
anturium.studio,6,0.9304769853760794,1.0,0.0,0.0,1.0,ss-u,ss
mm11x9,1,0.9310854074612015,1.0,0.0,0.0,1.0,is-e,is
Andrewkn,4,0.9311408383709601,1.0,0.0,0.0,1.0,ss-s,ss
Felfa,1,0.9312749157376924,1.0,0.0,0.0,1.0,fx-el,fx
fujimoto_sound,1,0.9314063513111631,1.0,0.0,0.0,1.0,ss-n,ss
eloisa.matheu,8,0.9315934684215624,1.0,0.0,0.0,1.0,ss-n,ss
kobe_3000,1,0.9319712498504479,1.0,0.0,0.0,1.0,fx-o,fx
sammkoo,2,0.9321827397766076,1.0,0.0,0.0,1.0,ss-u,ss
Vinrax,1,0.9323230012464175,1.0,0.0,0.0,1.0,fx-n,fx
beatsbrah,3,0.9325117132406427,1.0,0.0,0.0,1.0,m-si,m
IS250581,1,0.9325478114009531,1.0,0.0,0.0,1.0,is-k,is
lucor13,1,0.933386876236461,1.0,0.0,0.0,1.0,fx-n,fx
EivindH16,1,0.933639232349363,1.0,0.0,0.0,1.0,fx-o,fx
kreha,13,0.9337498175912567,0.9230769230769231,0.0,0.07692307692307693,0.9230769230769231,fx-h,fx
SynthXperiments,1,0.9340706652625012,1.0,0.0,0.0,1.0,ss-u,ss
timothyd4y,1,0.9341042284415048,1.0,0.0,0.0,1.0,ss-u,ss
Vospi,1,0.9342374246195047,1.0,0.0,0.0,1.0,ss-s,ss
amuzix,2,0.9345561276263523,1.0,0.0,0.0,1.0,ss-n,ss
Fenodyrie,1,0.9350917663580335,1.0,0.0,0.0,1.0,is-w,is
PaladinVII,1,0.935290969823308,1.0,0.0,0.0,1.0,fx-h,fx
Manu593,1,0.9363578511742967,1.0,0.0,0.0,1.0,ss-n,ss
everydamnjim,1,0.9363629000745084,1.0,0.0,0.0,1.0,fx-m,fx
lorilorilureeluree,1,0.936423557276,1.0,0.0,0.0,1.0,fx-el,fx
concert4composer-performer,1,0.9373432677393646,1.0,0.0,0.0,1.0,m-m,m
Domitia,8,0.9374240061790898,1.0,0.0,0.0,1.0,is-p,is
SoundLibraryAssignment,1,0.9374323581969393,1.0,0.0,0.0,1.0,fx-o,fx
Randi_McRando,2,0.9380026613283728,1.0,0.0,0.0,1.0,fx-h,fx
dwswords,1,0.9385238673483244,1.0,0.0,0.0,1.0,fx-o,fx
Kylozt,1,0.9386952395393229,1.0,0.0,0.0,1.0,ss-u,ss
shawn200110,6,0.9387698967926488,0.8333333333333334,0.0,0.0,1.0,m-si,m
PatrickTomala,1,0.9389693469143456,1.0,0.0,0.0,1.0,ss-u,ss
kalinkamalinka,9,0.9394123648145801,1.0,0.0,0.0,1.0,fx-o,fx
sren.blms,1,0.9395219057621707,1.0,0.0,0.0,1.0,fx-n,fx
racheltwu,1,0.9400014985252134,1.0,0.0,0.0,1.0,fx-o,fx
aceinet,6,0.9403343106339911,1.0,0.0,0.0,1.0,m-si,m
uiserk,1,0.9404180994868389,1.0,0.0,0.0,1.0,m-si,m
John-Hinge,1,0.9404431593105005,1.0,0.0,0.0,1.0,ss-s,ss
elBaygo,1,0.9405801019017153,1.0,0.0,0.0,1.0,m-si,m
TheWandermiles,3,0.9413123078563785,1.0,0.0,0.0,1.0,m-si,m
Makkeroni2l,1,0.9413335344093571,1.0,0.0,0.0,1.0,m-m,m
LordFluffeh,2,0.9413671689697556,1.0,0.0,0.0,1.0,fx-n,fx
Dominator-Ice,1,0.9416709943151952,1.0,0.0,0.0,1.0,m-m,m
DoubleDOvertheHill,1,0.9419440840002891,1.0,0.0,0.0,1.0,m-m,m
Rao2021,1,0.9428570189457544,1.0,0.0,0.0,1.0,fx-n,fx
Greg_Surr,1,0.9431168561146805,1.0,0.0,0.0,1.0,ss-n,ss
madsblueray,1,0.9431626989642654,1.0,0.0,0.0,1.0,m-m,m
EEE3333E,12,0.943397486622243,0.9166666666666666,0.0,0.0,1.0,m-m,m
deleted_user_15384509,7,0.9435544353987874,1.0,0.0,0.0,1.0,m-m,m
Bust64,1,0.9442086209717853,1.0,0.0,0.0,1.0,fx-el,fx
joca68,1,0.9445303424700213,1.0,0.0,0.0,1.0,ss-u,ss
AdamWWW888WWW,2,0.9447011678101658,1.0,0.0,0.0,1.0,sp-s,sp
BalikBayan.Productions,6,0.9454376903180209,1.0,0.0,0.0,1.0,ss-u,ss
balloonhead,1,0.9454607766186433,1.0,0.0,0.0,1.0,sp-s,sp
Axl_Vergara,2,0.9454647578048283,1.0,0.0,0.0,1.0,ss-n,ss
Mxsmanic,1,0.9456984868480002,1.0,0.0,0.0,1.0,ss-u,ss
Leoblink,1,0.9461074689924172,1.0,0.0,0.0,1.0,fx-el,fx
lastraindrop,2,0.9463963487875479,1.0,0.0,0.0,1.0,ss-n,ss
brandre.hc,2,0.9465566281805611,1.0,0.0,0.0,1.0,m-si,m
focuss87,4,0.946643159098036,1.0,0.0,0.0,1.0,fx-o,fx
TeatimeMusic,1,0.9469197740978205,1.0,0.0,0.0,1.0,sp-s,sp
pigeonseed,1,0.9473124395240657,1.0,0.0,0.0,1.0,ss-u,ss
Visidy,8,0.9475871265986169,1.0,0.0,0.0,1.0,m-m,m
zagi2,5,0.9478207920859495,1.0,0.0,0.0,1.0,m-m,m
mnkymnk,2,0.9483192132840137,1.0,0.0,0.0,1.0,ss-n,ss
impulsetracker,3,0.9485364440068415,1.0,0.0,0.0,1.0,is-p,is
Eino.Leino,1,0.9486272782051781,1.0,0.0,0.0,1.0,ss-n,ss
notsawry,1,0.9487023522354231,1.0,0.0,0.0,1.0,fx-n,fx
dxe10,1,0.9487143723171535,1.0,0.0,0.0,1.0,m-si,m
epik0909YT,1,0.9487348991661906,1.0,0.0,0.0,1.0,fx-h,fx
Lanvary,1,0.9490654063153049,1.0,0.0,0.0,1.0,ss-n,ss
dreadmtl,1,0.9491452439131386,1.0,0.0,0.0,1.0,ss-u,ss
solarkitty,1,0.9497307629895636,1.0,0.0,0.0,1.0,fx-h,fx
KerDwyn,5,0.9497513977466026,1.0,0.0,0.0,1.0,fx-el,fx
levi_cunha,2,0.9505248850706391,1.0,0.0,0.0,1.0,fx-o,fx
SoundStudiesX,1,0.9506033773084387,1.0,0.0,0.0,1.0,fx-h,fx
soundstack,1,0.951155546494764,1.0,0.0,0.0,1.0,fx-o,fx
ShyGuy98,1,0.9513941804337694,1.0,0.0,0.0,1.0,fx-o,fx
TheSoapPope,1,0.9516854107322406,1.0,0.0,0.0,1.0,fx-n,fx
gerarddolan,1,0.9519829151741817,1.0,0.0,0.0,1.0,sp-p,sp
osi.nwachukwu,1,0.9525151154906577,1.0,0.0,0.0,1.0,fx-n,fx
rimolvo,1,0.9525796894577148,1.0,0.0,0.0,1.0,ss-n,ss
SlimThick,1,0.9531948471100098,1.0,0.0,0.0,1.0,fx-h,fx
lovescotch,3,0.9534524646787818,1.0,0.0,0.0,1.0,m-m,m
mincemedia,1,0.9538844354987652,1.0,0.0,0.0,1.0,ss-n,ss
shelf-employed,1,0.9539131112345113,1.0,0.0,0.0,1.0,ss-u,ss
deleted_user_15584536,2,0.953954285962721,1.0,0.0,0.0,1.0,fx-o,fx
TheFox126,2,0.9539566228855518,1.0,0.0,0.0,1.0,fx-o,fx
hannagreen,4,0.9540083093493751,1.0,0.0,0.0,1.0,fx-n,fx
PiesHelpfulOven,1,0.954091787940642,1.0,0.0,0.0,1.0,fx-el,fx
mewingtercero0086,1,0.9540940152081401,1.0,0.0,0.0,1.0,fx-h,fx
VMaestral,1,0.954746022971146,1.0,0.0,0.0,1.0,m-m,m
Saladsounds,1,0.9549439728432086,1.0,0.0,0.0,1.0,fx-n,fx
sbml,1,0.9551179734482909,1.0,0.0,0.0,1.0,fx-n,fx
MreFF,1,0.9552839514767918,1.0,0.0,0.0,1.0,m-m,m
BPE-Sound,1,0.9555837711355487,1.0,0.0,0.0,1.0,sp-s,sp
hobomechanistic,1,0.9556486985712951,1.0,0.0,0.0,1.0,fx-h,fx
OK_Run,1,0.9558985023439148,1.0,0.0,0.0,1.0,ss-u,ss
DavidKroft,1,0.9559328505249233,1.0,0.0,0.0,1.0,fx-o,fx
suckmadeck,2,0.9563005804597029,1.0,0.0,0.0,1.0,fx-o,fx
EverydayEldritch,1,0.9567193164743849,1.0,0.0,0.0,1.0,fx-h,fx
Felipe Chagas,1,0.9567292943122021,1.0,0.0,0.0,1.0,m-si,m
MeeMd1c,1,0.9574877009311195,1.0,0.0,0.0,1.0,fx-o,fx
unfa,1,0.9575338613128183,1.0,0.0,0.0,1.0,fx-m,fx
Salsero_classic,2,0.957601252348254,1.0,0.0,0.0,1.0,fx-n,fx
Zloubi,1,0.9578047754797875,1.0,0.0,0.0,1.0,ss-n,ss
rytmdesign,1,0.9579787419809528,1.0,0.0,0.0,1.0,m-si,m
noxan122,1,0.9585270959313458,1.0,0.0,0.0,1.0,m-m,m
GregorQuendel,1,0.9585651631631725,1.0,0.0,0.0,1.0,m-si,m
LittleRainySeasons,1,0.9587200849047528,1.0,0.0,0.0,1.0,fx-o,fx
EvaDj,1,0.9589807804645334,1.0,0.0,0.0,1.0,ss-u,ss
TeffyD1,1,0.9593588699861085,1.0,0.0,0.0,1.0,fx-n,fx
smethng,2,0.9593774946420817,1.0,0.0,0.0,1.0,m-si,m
gajoob,1,0.959493386898506,1.0,0.0,0.0,1.0,fx-m,fx
pedr01,1,0.9598426420942074,1.0,0.0,0.0,1.0,fx-el,fx
AlanFlores02,1,0.9599805864724247,1.0,0.0,0.0,1.0,fx-o,fx
j4n85,1,0.9600075414788372,1.0,0.0,0.0,1.0,m-m,m
CorentinGazon,1,0.9600200926844042,1.0,0.0,0.0,1.0,m-m,m
bb_sound_records,5,0.9601242863395602,1.0,0.0,0.0,1.0,fx-n,fx
Stefan021,2,0.9601901157389744,1.0,0.0,0.0,1.0,fx-h,fx
coolboyminions,1,0.9609612025745567,1.0,0.0,0.0,1.0,fx-m,fx
AwenAudio,2,0.9615127549091596,1.0,0.0,0.0,1.0,fx-o,fx
Lightfoot402,1,0.961625005120441,1.0,0.0,0.0,1.0,m-si,m
85dBMonk,1,0.9616401729196701,1.0,0.0,0.0,1.0,m-sp,m
Tin_Nitus,2,0.9622848122771821,1.0,0.0,0.0,1.0,fx-o,fx
TheAcidRomance,1,0.9623087580892656,1.0,0.0,0.0,1.0,fx-o,fx
RachelAlexandra,4,0.9626795100390795,1.0,0.0,0.0,1.0,fx-h,fx
framooger,1,0.962716954316665,1.0,0.0,0.0,1.0,ss-n,ss
mono832,1,0.9627997843883135,1.0,0.0,0.0,1.0,fx-o,fx
Idkyimhere91,1,0.9629656097524432,1.0,0.0,0.0,1.0,fx-h,fx
NotSoCoolCatDog,1,0.9630130800228277,1.0,0.0,0.0,1.0,fx-h,fx
DiamondKid237,2,0.9630403341540319,1.0,0.0,0.0,1.0,ss-n,ss
Usuario333,2,0.9631584353929874,1.0,0.0,0.0,1.0,m-si,m
WallyDM,1,0.963217892598534,1.0,0.0,0.0,1.0,fx-o,fx
plygon1_,1,0.9633013180997639,1.0,0.0,0.0,1.0,fx-el,fx
nugsano,2,0.9634971719294707,1.0,0.0,0.0,1.0,fx-el,fx
Villagecreep,1,0.9635454273642566,1.0,0.0,0.0,1.0,fx-o,fx
BetelEduar,1,0.9636096269165856,1.0,0.0,0.0,1.0,m-sp,m
ldman165,1,0.9637091967170983,1.0,0.0,0.0,1.0,fx-h,fx
mk-la,1,0.9637745458591513,1.0,0.0,0.0,1.0,fx-h,fx
madcowzack,1,0.9646091668589872,1.0,0.0,0.0,1.0,fx-o,fx
JotrainG,1,0.9646935963659484,1.0,0.0,0.0,1.0,fx-m,fx
Victor_Natas,2,0.9648915438671536,1.0,0.0,0.0,1.0,m-m,m
handm_sound,1,0.9648933325041068,1.0,0.0,0.0,1.0,fx-h,fx
i.spread.misinformatiom,1,0.9650333050839596,1.0,0.0,0.0,1.0,fx-o,fx
Feraly_,4,0.9650751883939853,1.0,0.0,0.0,1.0,fx-el,fx
EdoardoBelinci,21,0.9652910144348129,1.0,0.0,0.0,1.0,fx-o,fx
LiteSaturation,48,0.965669491944623,1.0,0.0,0.0,1.0,m-m,m
guitarman2133,1,0.9658418581931718,1.0,0.0,0.0,1.0,m-si,m
unxpctd,1,0.9658998520138617,1.0,0.0,0.0,1.0,ss-u,ss
casexman,1,0.9665238974954969,1.0,0.0,0.0,1.0,fx-h,fx
Nicolec77,1,0.9666332066858881,1.0,0.0,0.0,1.0,fx-m,fx
6sdeimos,1,0.967025248804539,1.0,0.0,0.0,1.0,m-m,m
aloeville,1,0.9670965766543239,1.0,0.0,0.0,1.0,fx-n,fx
RAC-3,1,0.9673840673630806,1.0,0.0,0.0,1.0,ss-n,ss
zavoronok,1,0.9676626527958951,1.0,0.0,0.0,1.0,ss-u,ss
RRoseIII,8,0.9677604426088638,1.0,0.0,0.0,1.0,m-si,m
SilverDubloons,48,0.9680202595318366,1.0,0.0,0.0,1.0,fx-o,fx
jjwoosh,4,0.9682962603426158,1.0,0.0,0.0,1.0,m-m,m
chromakei,4,0.9683374576905077,1.0,0.0,0.0,1.0,fx-o,fx
nahkd123,2,0.9683517476844106,1.0,0.0,0.0,1.0,fx-o,fx
lwranimate,1,0.9684202270406207,1.0,0.0,0.0,1.0,fx-o,fx
hermidnightsin,1,0.9685787611183266,1.0,0.0,0.0,1.0,fx-h,fx
+frame+,5,0.9686088286411568,1.0,0.0,0.0,1.0,ss-s,ss
ijustwannanut,1,0.968732274295887,1.0,0.0,0.0,1.0,fx-h,fx
wilidga,1,0.9689819373589464,1.0,0.0,0.0,1.0,sp-s,sp
edgardomoreno,1,0.9690135532002268,1.0,0.0,0.0,1.0,fx-o,fx
cordutie,1,0.9692292285387315,1.0,0.0,0.0,1.0,m-si,m
pianobord,1,0.9696649034440217,1.0,0.0,0.0,1.0,m-si,m
SoundsBeingCool,1,0.9697444501086431,1.0,0.0,0.0,1.0,fx-o,fx
droog71,1,0.9700586458199251,1.0,0.0,0.0,1.0,m-m,m
Ø1-K,10,0.9703482077414334,1.0,0.0,0.0,1.0,fx-el,fx
Synthiemental,1,0.9703582870049939,1.0,0.0,0.0,1.0,m-sp,m
Gombar_Bendeguz,1,0.9704667461526804,1.0,0.0,0.0,1.0,ss-n,ss
AudioWay,1,0.9706812058595089,1.0,0.0,0.0,1.0,m-m,m
alex.alvarez77,1,0.9709744394451174,1.0,0.0,0.0,1.0,m-si,m
kitokrill,1,0.9710240168236663,1.0,0.0,0.0,1.0,ss-u,ss
owhorvath,1,0.9713221503671413,1.0,0.0,0.0,1.0,fx-o,fx
mistakenforathing,1,0.9715296140119327,1.0,0.0,0.0,1.0,fx-o,fx
a6gitti,2,0.9717541677021044,1.0,0.0,0.0,1.0,fx-o,fx
joanne_pang,1,0.9718532059689828,1.0,0.0,0.0,1.0,m-si,m
diego_nunez12,2,0.9722368007428153,1.0,0.0,0.0,1.0,m-sp,m
D-Bil,1,0.9723323082648004,1.0,0.0,0.0,1.0,fx-h,fx
Tomrusty,1,0.9723411145145296,1.0,0.0,0.0,1.0,sp-s,sp
Tomentum+,3,0.9724098715316788,1.0,0.0,0.0,1.0,m-m,m
andypowrie,1,0.9724144954410768,1.0,0.0,0.0,1.0,m-sp,m
MarinaDCI,1,0.9725905023797565,1.0,0.0,0.0,1.0,fx-h,fx
roguentropy,2,0.9726628201577373,1.0,0.0,0.0,1.0,ss-n,ss
pophey1957,1,0.972790131550784,1.0,0.0,0.0,1.0,ss-n,ss
32BitSounds,2,0.972867511661909,1.0,0.0,0.0,1.0,ss-n,ss
apetitfr,2,0.9729459159754221,1.0,0.0,0.0,1.0,fx-el,fx
azuz6778,1,0.9730224830276378,1.0,0.0,0.0,1.0,fx-h,fx
Camilo_Esp,1,0.9730643625227227,1.0,0.0,0.0,1.0,fx-o,fx
DenisPavlovMusic,1,0.973096746978608,1.0,0.0,0.0,1.0,m-m,m
SonOfTheSinfull,1,0.9731015775683952,1.0,0.0,0.0,1.0,m-m,m
XanTheRock,1,0.9731616250592846,1.0,0.0,0.0,1.0,m-m,m
Tony_Cannoli,1,0.9732684961373722,1.0,0.0,0.0,1.0,fx-el,fx
Seth_Makes_Sounds,2,0.9738421948846895,1.0,0.0,0.0,1.0,m-m,m
PlagueDoctorCrow,1,0.9738572970978472,1.0,0.0,0.0,1.0,fx-n,fx
isabela.mc,1,0.9738738333753452,1.0,0.0,0.0,1.0,fx-h,fx
thinasareed,1,0.9739902033304758,1.0,0.0,0.0,1.0,fx-o,fx
