sound_id,audio_emb_path,text_emb_path,confidence,class,class_top,title,tags,description,audio_text_sim,is_high_conf_4_5,is_conf_5
1945,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\1945.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\1945.npy,3,ss-u,ss,rbh DC Metro indoor 01.wav,"red-line-shady-grove,subway,washington,male,voice,field-recording,train,purist,metro","Washington DC metro as recorded on station platform. Train arrives and leaves. Recorded with a Zaxcom Deva II, Sennheiser MKH 30 and MKH 40 as Mid-Side, decoded to AB stereo.",0.579362154006958,0,0
1977,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\1977.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\1977.npy,5,m-sp,m,rbh 126bpm Tabla 04.wav,"indian,music,percussion,tabla",126bpm 4/4. 3 measures with a fill. recorded with a pair of Neumann TLM 103s into protools.,0.5852029919624329,1,1
1986,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\1986.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\1986.npy,4,m-sp,m,rbh 126bpm tabla 10.wav,"indian,music,percussion,tabla",126bpm 4/4. fill with ending. recorded with a pair of Neumann TLM 103s into protools.,0.6055244207382202,1,0
2146,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2146.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2146.npy,4,m-sp,m,80 bpm ATTACK LOOP 2g mastered 16 bit.wav,"80bpm,drumloop,experimental,lofi,spectralised",This is a drumloop at 80 BPM which was created using Cubase SX and the Waldorf Attack VST drumsynth. I used the acoustic kit preset and modified some of the sounds. Afterwards I added some compression on some sounds and mangled the whole loop using the spectumworx plugin. This gave this loop an experimental lofi sound.,0.6148943901062012,1,0
2149,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2149.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2149.npy,3,m-si,m,80 bpm ATTACK LOOP 2j mastered 16 bit.wav,"80bpm,drumloop,experimental,robot,spectralised,vocoded",This is a drumloop at 80 BPM which was created using Cubase SX and the Waldorf Attack VST drumsynth. I used the acoustic kit preset and modified some of the sounds. Afterwards I added some compression on some sounds and mangled the whole loop using the spectumworx plugin. This gave this loop an experimental robotlike vocoded sound.,0.29987654089927673,0,0
2215,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2215.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2215.npy,3,fx-n,fx,rustle1.wav,"hiss,noise,rustle,stove-pipe,wind,field-recording",wind in a stove pipe (different again),0.17038056254386902,0,0
2266,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2266.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2266.npy,3,m-sp,m,90 bpm ATTACK LOOP 3 filtered clap mastered 16 bit.wav,"90bpm,clap,electronic,filter,loop,sweep","This is a component of a melodic drumloop created with the Waldorf Attack VSTi within Cubase SX. It contains a the percussive element of ""90 bpm ATTACK LOOP 3 total mixdown mastered 16 bit.wav"". I used the clap sound of the Analog kit 1 preset to create this loop, but I modified the sound. Tempo is 90 BPM. Length is 16 measures. Mastering was done within Wavelab using TC and Elemental Audio plugins.",0.41117462515830994,0,0
2431,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2431.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2431.npy,3,m-si,m,fiddle 03.wav,"fiddle,field-recording,melody,processed","another fiddle recording, this one less melodic and with a bit of subtle processing",0.5037090182304382,0,0
2434,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2434.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2434.npy,2,m-m,m,fiddle melody 03.wav,"fiddle,field-recording,melody",and even more fiddle,0.5704380869865417,0,0
2438,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2438.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2438.npy,2,m-m,m,lockdown.wav,"beat,drums,loop,noise,percussion",drum set mic'd and amplified in the same room. drums beaten with barbaric simplicity while amplifier feeds back . . . sourced from a riotous studio session with goblins . . .,0.2558864951133728,0,0
2453,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2453.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2453.npy,4,fx-o,fx,STAB 006 mastered 16 bit.wav,"electronic,mallet,metallic,percussion",An short electronic mallet like glassy metallic sound. Created with Metaphysical Function from Native Instruments. Further edited using Cubase SX and mastered using Wavelab.,0.6811290383338928,1,0
2520,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2520.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2520.npy,4,fx-n,fx,rbh rain 02.wav,"nature,field-recording,purist,rain,weather",rain. Stereo. Recorded with a minidisc recorder and an AT822 mic. Edited in Protools and saved as a 48/16 wav file.,0.45991113781929016,1,0
2528,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2528.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2528.npy,4,fx-n,fx,rbh thunder_06.wav,"nature,lightning,field-recording,rain,thunder,weather,purist",A single thunder clap with rain. Stereo. Recorded with a minidisc recorder and an AT822 mic. Edited in Protools and saved as a 48/16 wav file.,0.46497786045074463,1,0
2530,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2530.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2530.npy,4,fx-n,fx,rbh thunder_08.wav,"nature,lightning,field-recording,rain,thunder,weather,purist",A single thunder clap with rain. Stereo. Recorded with a minidisc recorder and an AT822 mic. Edited in Protools and saved as a 48/16 wav file.,0.42051464319229126,1,0
2531,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2531.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2531.npy,3,ss-n,ss,rbh thunder_09.wav,"nature,lightning,field-recording,rain,thunder,weather,purist",A single thunder clap with rain. Stereo. Recorded with a minidisc recorder and an AT822 mic. Edited in Protools and saved as a 48/16 wav file.,0.4677222967147827,0,0
2532,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2532.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2532.npy,4,fx-n,fx,rbh thunder_10.wav,"nature,lightning,field-recording,rain,thunder,weather,purist",A single thunder clap with rain. Stereo. Recorded with a minidisc recorder and an AT822 mic. Edited in Protools and saved as a 48/16 wav file.,0.4124174416065216,1,0
2601,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2601.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2601.npy,3,m-si,m,bal_flam1a+bx2.wav,"acoustic,balalaika,flamenco,instruments,melody","a couple of hot flamenco riffs (very, very un-Russian!) on my balalaika, recorded with a cheap computer mic wedged under the strings below the bridge. Ole!",0.5344979763031006,0,0
2607,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2607.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2607.npy,4,m-si,m,bal_flam3a.wav,"acoustic,balalaika,flamenco,instruments,melody","flamenco riff (very, very un-Russian!) on my balalaika, recorded with a cheap computer mic wedged under the strings below the bridge.",0.5498841404914856,1,0
2611,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2611.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2611.npy,4,m-si,m,bal_prarie blues2a.wav,"acoustic,balalaika,instruments,melody","bendy, bluesy balalaika riff, recorded with a cheap computer mic wedged under the strings below the bridge.",0.6603413224220276,1,0
2615,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2615.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2615.npy,4,m-sp,m,133 bpm ATTACK LOOP 04 electrified analog kit variation 01 mastered 16 bit.wav,"133bpm,drumloop,electro,loop",This is loop 1 in a series of 16 variations. The style is pure electro. Created with the Waldorf Attack VSTi within Cubase SX. I used the Analog kit 2 preset to create this 133 bpm loop. It lasts 8 measures in 4/4. Mastered using Elemental and TC plugins within Wavelab.,0.6612737774848938,1,0
2636,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2636.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2636.npy,4,m-si,m,Harp5.wav,"environmental-sounds-research,blues-harp,harmonica,unprocessed","Smokin' harmonica from Austin, Texas. These are all outtakes from a particularly hard-blowing recording session. All files are in the key of ""C"" at 150bpm. These samples are unprocessed with no EQ and no FX and recorded with a large diaphragm condenser mic. Cool textures for house, trance, D&amp;B, R&amp;B, techno or other dance styles in addition to blues, country, folk, gospel or bluegrass.",0.6750699877738953,1,0
2689,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2689.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2689.npy,4,fx-n,fx,th_loud.wav,"purist,close,field-recording,loud,thunder,wheather",A very loud thunder clap with a distance of about 400 feet.,0.5716513991355896,1,0
2693,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2693.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2693.npy,3,m-m,m,115 BPM STAB LOOP 03 mastered 16 bit.wav,"115bpm,dance,drumloop,electronic,loop,weird",I have been creative with some samples I uploaded earlier. I took the 'STAB PACK 01' samples and loaded them into Battery 2 for some mangling. Afterwards I programmed some loops with these sounds within Cubase SX. I also added some more regular electronic drumsounds from the Micro Tonic VSTi. Lot's of different plugins were used to change the sound in various directions. Mastering was done in Wavelab using plugins from my TC Powercore and Elemental Audio. All loops are 4 measures in 4/4 long and have 115 bpm as tempo. This is loop 3 of 33 with an experimental industrial feel in it.,0.5068376660346985,0,0
2700,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2700.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2700.npy,4,m-sp,m,115 BPM STAB LOOP 10 mastered 16 bit.wav,"115bpm,dance,drumloop,electronic,loop,weird",I have been creative with some samples I uploaded earlier. I took the 'STAB PACK 01' samples and loaded them into Battery 2 for some mangling. Afterwards I programmed some loops with these sounds within Cubase SX. I also added some more regular electronic drumsounds from the Micro Tonic VSTi. Lot's of different plugins were used to change the sound in various directions. Mastering was done in Wavelab using plugins from my TC Powercore and Elemental Audio. All loops are 4 measures in 4/4 long and have 115 bpm as tempo. This is loop 10 of 33 with a uptempo experimental groove in it.,0.528261661529541,1,0
2705,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2705.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2705.npy,4,m-m,m,115 BPM STAB LOOP 15 mastered 16 bit.wav,"115bpm,dance,drumloop,electronic,loop,weird",I have been creative with some samples I uploaded earlier. I took the 'STAB PACK 01' samples and loaded them into Battery 2 for some mangling. Afterwards I programmed some loops with these sounds within Cubase SX. I also added some more regular electronic drumsounds from the Micro Tonic VSTi. Lot's of different plugins were used to change the sound in various directions. Mastering was done in Wavelab using plugins from my TC Powercore and Elemental Audio. All loops are 4 measures in 4/4 long and have 115 bpm as tempo. This is loop 15 of 33 with an underground electro dance feel.,0.5459330081939697,1,0
2713,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2713.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2713.npy,2,m-sp,m,115 BPM STAB LOOP 23 mastered 16 bit.wav,"115bpm,dance,drumloop,electronic,loop,weird",I have been creative with some samples I uploaded earlier. I took the 'STAB PACK 01' samples and loaded them into Battery 2 for some mangling. Afterwards I programmed some loops with these sounds within Cubase SX. I also added some more regular electronic drumsounds from the Micro Tonic VSTi. Lot's of different plugins were used to change the sound in various directions. Mastering was done in Wavelab using plugins from my TC Powercore and Elemental Audio. All loops are 4 measures in 4/4 long and have 115 bpm as tempo. This is loop 23 of 33 with an underground electro dance feel.,0.5039641261100769,0,0
2714,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2714.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2714.npy,2,m-m,m,115 BPM STAB LOOP 24 mastered 16 bit.wav,"115bpm,dance,drumloop,electronic,loop,weird",I have been creative with some samples I uploaded earlier. I took the 'STAB PACK 01' samples and loaded them into Battery 2 for some mangling. Afterwards I programmed some loops with these sounds within Cubase SX. I also added some more regular electronic drumsounds from the Micro Tonic VSTi. Lot's of different plugins were used to change the sound in various directions. Mastering was done in Wavelab using plugins from my TC Powercore and Elemental Audio. All loops are 4 measures in 4/4 long and have 115 bpm as tempo. This is loop 24 of 33 with an experimental industrial feel in it.,0.45359304547309875,0,0
2717,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2717.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2717.npy,3,m-sp,m,115 BPM STAB LOOP 27 mastered 16 bit.wav,"115bpm,dance,drumloop,electronic,loop,weird",I have been creative with some samples I uploaded earlier. I took the 'STAB PACK 01' samples and loaded them into Battery 2 for some mangling. Afterwards I programmed some loops with these sounds within Cubase SX. I also added some more regular electronic drumsounds from the Micro Tonic VSTi. Lot's of different plugins were used to change the sound in various directions. Mastering was done in Wavelab using plugins from my TC Powercore and Elemental Audio. All loops are 4 measures in 4/4 long and have 115 bpm as tempo. This is loop 27 of 33 with an experimental feel in it and some nice special effects.,0.4940634071826935,0,0
2723,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2723.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2723.npy,4,m-m,m,115 BPM STAB LOOP 33 mastered 16 bit.wav,"115bpm,dance,drumloop,electronic,loop,weird",I have been creative with some samples I uploaded earlier. I took the 'STAB PACK 01' samples and loaded them into Battery 2 for some mangling. Afterwards I programmed some loops with these sounds within Cubase SX. I also added some more regular electronic drumsounds from the Micro Tonic VSTi. Lot's of different plugins were used to change the sound in various directions. Mastering was done in Wavelab using plugins from my TC Powercore and Elemental Audio. All loops are 4 measures in 4/4 long and have 115 bpm as tempo. This is loop 33 of 33 with an underground electro dance feel.,0.4053903818130493,1,0
2733,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2733.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2733.npy,4,fx-el,fx,binAudio_01002.wav,"dangerous,glitch,lofi",Series of short glitches derived from opening windows binaries in a wave editor. Mind your speakers!,0.5937058329582214,1,0
2734,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\2734.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\2734.npy,3,fx-ex,fx,binAudio_01003.wav,"dangerous,glitch,lofi",Series of short glitches derived from opening windows binaries in a wave editor. Mind your speakers!,0.5328022837638855,0,0
