index,audio_emb_filepath,text_emb_filepath,top_class,top_class_idx,class,class_idx
248622,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248622.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248622.npy,is,1,is-w,5
258055,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\258055.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\258055.npy,fx,3,fx-o,11
211549,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\211549.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\211549.npy,m,0,m-m,2
420269,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\420269.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\420269.npy,m,0,m-sp,0
236500,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236500.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236500.npy,sp,2,sp-s,8
407012,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\407012.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\407012.npy,fx,3,fx-n,16
13151,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\13151.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\13151.npy,fx,3,fx-ex,17
1076,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\1076.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\1076.npy,fx,3,fx-ex,17
145656,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\145656.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\145656.npy,m,0,m-m,2
62118,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\62118.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\62118.npy,fx,3,fx-n,16
80816,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\80816.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\80816.npy,sp,2,sp-s,8
343955,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\343955.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\343955.npy,fx,3,fx-h,14
111784,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\111784.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\111784.npy,is,1,is-e,7
347315,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\347315.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\347315.npy,fx,3,fx-n,16
57488,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\57488.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\57488.npy,fx,3,fx-o,11
74514,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\74514.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\74514.npy,ss,4,ss-n,19
417996,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\417996.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\417996.npy,fx,3,fx-n,16
223720,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\223720.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\223720.npy,m,0,m-m,2
369932,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\369932.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\369932.npy,is,1,is-k,6
354483,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\354483.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\354483.npy,is,1,is-w,5
30203,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\30203.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\30203.npy,ss,4,ss-u,21
316911,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\316911.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\316911.npy,is,1,is-k,6
171115,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\171115.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\171115.npy,fx,3,fx-h,14
337170,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\337170.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\337170.npy,fx,3,fx-o,11
61637,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\61637.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\61637.npy,fx,3,fx-o,11
110651,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\110651.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\110651.npy,m,0,m-sp,0
38623,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\38623.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\38623.npy,is,1,is-p,3
102407,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\102407.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\102407.npy,m,0,m-sp,0
423473,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\423473.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\423473.npy,m,0,m-si,1
57587,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\57587.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\57587.npy,fx,3,fx-h,14
82540,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\82540.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\82540.npy,ss,4,ss-u,21
396280,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\396280.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\396280.npy,fx,3,fx-o,11
1977,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\1977.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\1977.npy,m,0,m-sp,0
138116,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\138116.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\138116.npy,fx,3,fx-o,11
167264,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\167264.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\167264.npy,sp,2,sp-s,8
51027,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\51027.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\51027.npy,ss,4,ss-n,19
99776,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\99776.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\99776.npy,is,1,is-e,7
201183,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\201183.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\201183.npy,fx,3,fx-o,11
42343,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\42343.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\42343.npy,fx,3,fx-ex,17
477659,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\477659.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\477659.npy,ss,4,ss-s,22
22889,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\22889.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\22889.npy,ss,4,ss-i,20
358656,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\358656.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\358656.npy,is,1,is-w,5
4279,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\4279.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\4279.npy,is,1,is-s,4
186660,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\186660.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\186660.npy,is,1,is-e,7
32168,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\32168.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\32168.npy,sp,2,sp-p,10
20761,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\20761.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\20761.npy,ss,4,ss-u,21
410241,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\410241.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\410241.npy,fx,3,fx-h,14
148275,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\148275.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\148275.npy,is,1,is-k,6
126851,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\126851.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\126851.npy,ss,4,ss-u,21
209413,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\209413.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\209413.npy,sp,2,sp-s,8
151445,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\151445.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\151445.npy,is,1,is-p,3
247929,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247929.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247929.npy,is,1,is-s,4
265290,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\265290.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\265290.npy,is,1,is-p,3
378367,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\378367.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\378367.npy,fx,3,fx-o,11
236509,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236509.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236509.npy,sp,2,sp-s,8
97311,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\97311.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\97311.npy,fx,3,fx-ex,17
74200,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\74200.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\74200.npy,m,0,m-si,1
485400,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\485400.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\485400.npy,m,0,m-sp,0
246946,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\246946.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\246946.npy,is,1,is-w,5
269904,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\269904.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\269904.npy,is,1,is-p,3
168774,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\168774.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\168774.npy,fx,3,fx-v,12
119317,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\119317.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\119317.npy,is,1,is-w,5
247913,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\247913.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\247913.npy,is,1,is-s,4
373335,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\373335.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\373335.npy,is,1,is-w,5
107123,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\107123.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\107123.npy,fx,3,fx-h,14
142843,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\142843.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\142843.npy,is,1,is-p,3
10592,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\10592.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\10592.npy,is,1,is-p,3
14998,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\14998.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\14998.npy,fx,3,fx-ex,17
156723,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\156723.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\156723.npy,sp,2,sp-s,8
236679,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236679.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236679.npy,sp,2,sp-s,8
94243,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\94243.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\94243.npy,sp,2,sp-p,10
152172,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\152172.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\152172.npy,is,1,is-p,3
129427,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\129427.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\129427.npy,fx,3,fx-n,16
56697,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\56697.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\56697.npy,fx,3,fx-m,13
249460,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\249460.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\249460.npy,m,0,m-sp,0
16746,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\16746.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\16746.npy,fx,3,fx-n,16
12834,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\12834.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\12834.npy,fx,3,fx-o,11
184354,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\184354.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\184354.npy,ss,4,ss-u,21
178067,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\178067.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\178067.npy,fx,3,fx-o,11
3046,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\3046.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\3046.npy,is,1,is-e,7
65439,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\65439.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\65439.npy,ss,4,ss-u,21
83782,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\83782.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\83782.npy,fx,3,fx-ex,17
139301,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\139301.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\139301.npy,m,0,m-m,2
383605,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\383605.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\383605.npy,is,1,is-s,4
3270,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\3270.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\3270.npy,is,1,is-e,7
353397,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\353397.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\353397.npy,is,1,is-e,7
464388,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\464388.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\464388.npy,m,0,m-si,1
34329,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\34329.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\34329.npy,fx,3,fx-n,16
61516,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\61516.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\61516.npy,sp,2,sp-s,8
109566,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\109566.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\109566.npy,fx,3,fx-o,11
248386,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\248386.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\248386.npy,is,1,is-w,5
236528,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\236528.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\236528.npy,sp,2,sp-s,8
255166,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\255166.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\255166.npy,sp,2,sp-p,10
83593,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\83593.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\83593.npy,is,1,is-p,3
415391,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\415391.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\415391.npy,m,0,m-si,1
169053,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\169053.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\169053.npy,fx,3,fx-ex,17
25907,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\25907.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\25907.npy,fx,3,fx-v,12
56966,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\56966.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\56966.npy,fx,3,fx-n,16
99796,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\99796.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\99796.npy,fx,3,fx-o,11
173891,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\173891.npy,C:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\173891.npy,m,0,m-m,2
